0.964000,0.000000,0.000000,0.000000,0.000000
0.000000,0.961500,0.000000,0.000000,0.000000
0.000000,0.000000,0.892500,0.000000,0.000000
0.000000,0.000000,0.000000,0.953000,0.000000
0.000000,0.000000,0.000000,0.000000,0.847500
