0.964000,0.000000,0.000000,0.000000,0.000000
0.000000,0.948000,0.000000,0.000000,0.000000
0.000000,0.000000,0.903000,0.000000,0.000000
0.000000,0.000000,0.000000,0.967500,0.000000
0.000000,0.000000,0.000000,0.000000,0.891000
