0.964000,0.000000,0.000000,0.000000,0.000000
0.000000,0.937000,0.000000,0.000000,0.000000
0.000000,0.000000,0.868500,0.000000,0.000000
0.000000,0.000000,0.000000,0.944000,0.000000
0.000000,0.000000,0.000000,0.000000,0.868000
