0.964000,0.000000,0.000000,0.000000,0.000000
0.000000,0.941000,0.000000,0.000000,0.000000
0.000000,0.000000,0.813500,0.000000,0.000000
0.000000,0.000000,0.000000,0.816500,0.000000
0.000000,0.000000,0.000000,0.000000,0.802000
