0.964000,0.000000,0.000000,0.000000,0.000000
0.204500,0.962000,0.000000,0.000000,0.000000
0.376500,0.073000,0.909000,0.000000,0.000000
0.031000,0.024500,0.011500,0.966500,0.000000
0.077500,0.029000,0.111500,0.061500,0.857000
